Deepwood Motte,"Theon is fuming when he is assigned a single ship to raid the fishing villages of the Stony Shore while his sister Yara is put in command of thirty ships and told to take Deepwood Motte .","what_is_dead_may_never_die","season_2"
Denys Mallister,"Another brother names Denys Mallister , Commander of the Shadow Tower .","the_house_of_black_and_white","season_5"
Dolorous Edd,"Jon Snow , Grenn , Dolorous Edd and Samwell Tarly are repulsed by Craster , who has many wives , most of whom are also his own daughters , but who seemingly has no sons .","the_north_remembers","season_2"
Dondarrion,"Dondarrion says he's still following the mission that Eddard Stark set him on , to bring Gregor Clegane to justice and restore King Robert's peace to the Riverlands .","and_now_his_watch_is_ended","season_3"
Dontos,"Joffrey orders his guards to pour an entire barrel of wine down Dontos' throat with a funnel .","the_north_remembers","season_2"
Dontos Hollard,"Dontos Hollard suddenly approaches Sansa from behind and says she must come with him quickly , and she does .","the_lion_and_the_rose","season_4"
Doom of Valyria,"As they catch glimpses of domes , towers and aqueducts , Tyrion recites a poem about the Doom of Valyria , with Jorah joining in at the end .","kill_the_boy","season_5"
Doran,"Doran's brother , Prince Oberyn , will be attending the wedding in his stead , and arrived before dawn .","two_swords","season_4"
Doran Martell,"In the Water Gardens of Dorne , Ellaria Sand rudely demands an audience with Doran Martell , the ruling Prince of Dorne .","the_house_of_black_and_white","season_5"
Doreah,"Later , he bathes with Doreah and tells her about how he was raised with stories about the Targaryen dragons and his own destiny .","cripples,_bastards_and_broken_things","season_1"
Dorne,"The royal court including King Joffrey Baratheon , Queen Regent Cersei Lannister , Prince Tommen Baratheon , and Sansa Stark are at the docks seeing off Princess Myrcella Baratheon as she departs in a ship bound for Dorne .","the_old_gods_and_the_new","season_2"
Dornish,"Tywin observes that only the Dornish successfully resisted Aegon Targaryen's dragons during his invasion of Westeros three centuries ago ; Oberyn dryly notes it must be hard for Tywin to admit he needs the Dornish for help .","breaker_of_chains","season_4"
Dornish Lords,"Assigning the reception of the Dornish Lords to the City Watch , Tyrion says they should find Oberyn as soon as possible `` before he kills somebody or several somebodies '' .","two_swords","season_4"
Dornish-style,"Jaime notes that Myrcella is wearing a revealing Dornish-style dress now , and she says that the warm climate of Dorne agrees with her .","the_dance_of_dragons","season_5"
Dosh,"When Daenerys asks to be escorted back to Meereen in exchange for the promise of one thousand horses for her safe return , Moro's wife tells her that she has to remain in the temple of Vaes Dothrak with the other Khals' widows for the remainder of her days and become a Dosh khaleen .","the_red_woman","season_6"
Dothraki,"The crones declare Daenerys and Drogo's son will be `` The Stallion That Mounts The World '' , a great conqueror whose coming is long foretold in Dothraki history .","a_golden_crown","season_1"
Dracarys,"She calmly utters a single word : `` Dracarys '' ; after a couple of tries , all three dragons unleash their fiery breath , and Pyat Pree is incinerated .","valar_morghulis","season_2"
Dragon,"In his anger , Viserys tackles her to the ground and tries to strike her , calling her nothing but a `` horselord's slut '' , and warning her that she's `` awoken the Dragon '' , but this time she fights back , hitting him in the face with a metal and leather belt .","cripples,_bastards_and_broken_things","season_1"
Dragon Queen,"Like another Red Priestess , she preaches of a prophesied savior , a Dragon Queen .","high_sparrow","season_5"
Dragonglass,"He hopes the White Walkers ca n't climb the Wall as there is not enough Dragonglass or Valyrian steel in Westeros to combat them .","mother's_mercy","season_5"
Dragons,"Daenerys marches forward with her army and Dragons .","and_now_his_watch_is_ended","season_3"
Dragonstone,"In his study he writes a letter laying out his findings to Lord Stannis and instructs a courier to take the message to Dragonstone , Stannis's island fortress .","you_win_or_you_die","season_1"
Dragonstone Isle,"On Dragonstone Isle , Stannis Baratheon learns of Joffrey's death and warns Ser Davos that their time to lay claim to the Iron throne dwindles if no army can be secured to wage war again .","breaker_of_chains","season_4"
Dreadfort,"Roose advises that the few hundred soldiers left scattered in the North can be rallied by his bastard son , Ramsay Snow , who is in the North at the Dreadfort .","the_old_gods_and_the_new","season_2"
Drogo,"At first it seems Dany wo n't keep the raw meat down , but , to both her and Drogo's relief , she is able to compose herself .","a_golden_crown","season_1"
Drogon,"Drogon , breathing fire for the first time .","the_ghost_of_harrenhal","season_2"
Drogoʼs,"Dany is forced to reconcile her desire to conquer Westeros with Drogoʼs savagery after the Dothraki raid a peaceful village .","the_pointy_end","season_1"
Drowned God,"Balon tells him that he's surprised that he's still alive , and Euron mocks the Drowned God , telling Balon that he is the Drowned God .","home","season_6"
Drowned Priest,"Theon considers warning Robb about his father's actions , but ultimately reaffirms his loyalty to his family by being baptised by a Drowned Priest .","what_is_dead_may_never_die","season_2"
Duur,"Duur agrees that Daenerys saved her life , but she says to ask Drogo what life is worth when all else is gone .","fire_and_blood","season_1"
East,"He explains that he is eager to bring Dorne back into the fold , wanting to unite the Seven Kingdoms against more obvious threats ; the Greyjoys are in rebellion , a Wildling army is advancing on the Wall , and there is a Targaryen girl in the East with a powerful army and three dragons , who will eventually threaten Westeros .","breaker_of_chains","season_4"
Eastern Road,"Tyrion Lannister has his blindfold removed and finds that their party - augmented by several knights and the sellsword Bronn from the Crossroads Inn - is on the Eastern Road en route to the Vale of Arryn .","the_wolf_and_the_lion","season_1"
Eastwatch-by-the-Sea,"Apart from Castle Black ( which even the wildlings know is manned ) , there is also Eastwatch-by-the-Sea at the extreme eastern end , and The Shadow Tower at the western end .","kissed_by_fire","season_3"
Edd,"At the Fist of the First Men , Sam , Grenn and Edd are foraging for fuel when they hear three horn blasts ; the warning call for White Walkers .","valar_morghulis","season_2"
Eddard,"In King's Landing , while King Robert goes on a hunt , Eddard issues a decree that could splinter the Seven Kingdoms and makes a startling discovery about the heirs to the throne .","a_golden_crown","season_1"
Eddard Stark,"Varys visits Eddard Stark in the dungeons under the Red Keep .","baelor","season_1"
Eddison,"Eddison notices the wildling forces are beginning to withdraw into the Haunted Forest , proclaiming that they have stopped them for now , but that the wildlings still outnumber the black brothers 1,000 to 1 and that Mance was simply testing their defenses .","the_watchers_on_the_wall","season_4"
Eddison Tollett,"Much to Thorne and Slynt's surprise , Grenn , Eddison Tollett and a group of other men join Jon on his mission , including Locke who asks to say his vows if that is required before he goes north of the Wall .","oathkeeper","season_4"
Edmure,"Karstark maintains that unless Edmure has been breeding soldiers like rabbits , it will make no difference : with their new Tyrell allies , the Lannisters now outnumber them over two to one .","dark_wings,_dark_words","season_3"
Edmure Tully,"Lord Rickard Karstark angrily says that this is a waste of time , though Robb points out that Catelyn's brother and his uncle , Edmure Tully , is now lord of Riverrun and his levies will reinforce their army .","dark_wings,_dark_words","season_3"
Egen,"Egen is unwilling to fight Tyrion however , as killing such an outmatched opponent would be dishonourable .","a_golden_crown","season_1"
Egg,"Aemon happily notes that her son has a laugh just like his little brother Egg ( King Aegon V ) had when he was a baby .","the_gift","season_5"
Elia,"Sandor continues to point out that he was n't present for these crimes and many of them were in fact committed by his older brother Gregor ( who personally killed the baby Aegon , then raped and killed his mother Elia ) .","and_now_his_watch_is_ended","season_3"
Elia Martell,"As he evades Gregor , Oberyn repeatedly taunts Gregor by constantly bringing up his part in the murder of his sister , Elia Martell , and her children , and demanding a confession , only enraging Clegane further .","the_mountain_and_the_viper","season_4"
Ellaria,"As Gregor and his squire make their way to the arena , Ellaria becomes concerned , noting that The Mountain is the biggest man she's ever seen , but Oberyn remains confident that he will emerge triumphant .","the_mountain_and_the_viper","season_4"
Ellaria Sand,"Tywin interrupts Oberyn Martell and his group sex act with Ellaria Sand and Olyvar to discuss Tyrion's up-coming trial for the murder of Joffrey .","breaker_of_chains","season_4"
Elliaria,"Doran dies after Elliaria's deception .","the_red_woman","season_6"
Essence of Nightshade,"She had earlier obtained Essence of Nightshade ( which is deadly unless taken in tiny amounts ) from Grand Maester Pycelle and keeps the headsman Ser Ilyn Payne at her side at all times , preparing for the worst .","blackwater","season_2"
Essos,"Mormont explains to Jon that Longclaw was meant for his own son , Ser Jorah Mormont , but he disgraced himself and fled in exile to Essos .","baelor","season_1"
Estermont,"They sail past Tarth , off the coast of the Stormlands , which Jaime mistakenly identifies as Estermont .","sons_of_the_harpy","season_5"
